상가업소번호|상호명|지점명|상권업종대분류코드|상권업종대분류명|상권업종중분류코드|상권업종중분류명|상권업종소분류코드|상권업종소분류명|표준산업분류코드|표준산업분류명|시도코드|시도명|시군구코드|시군구명|행정동코드|행정동명|법정동코드|법정동명|지번코드|대지구분코드|대지구분명|지번본번지|지번부번지|지번주소|도로명코드|도로명|건물본번지|건물부번지|건물관리번호|건물명|도로명주소|구우편번호|신우편번호|동정보|층정보|호정보|경도|위도
21847753|한마음공인중개사사무소||L|부동산|L01|부동산중개|L01A01|부동산중개|L68221|부동산 자문 및 중개업|11|서울특별시|11560|영등포구|1156060500|문래동|1156012100|문래동3가|1156012100200360006|1|대지|36|6|서울특별시 영등포구 문래동3가 36-6|115603118008|서울특별시 영등포구 문래로|149||1156012100100360006000001||서울특별시 영등포구 문래로 149|150834|07293||1||126.898506452255|37.5187932428946
21847808|반포우체국||F|생활서비스|F04|운송/배달/택배|F04B08|우체국/우편물취급소|J61100|우편업|11|서울특별시|11650|서초구|1165057000|반포2동|1165010700|반포동|1165010700200040013|1|대지|4|13|서울특별시 서초구 반포동 4-13|116504163451|서울특별시 서초구 신반포로19길|40||1165010700100040013017701|반포우체국|서울특별시 서초구 신반포로19길 40|137040|06504||1||126.99469425143|37.5045315207525
21605806|알토란비즈||D|소매|D08|사무/문구/컴퓨터|D08A02|사무용기기소매|G47821|사무용 기기 소매업|11|서울특별시|11230|동대문구|1123073000|휘경2동|1123010900|휘경동|1123010900202890002|1|대지|289|2|서울특별시 동대문구 휘경동 289-2|112304115119|서울특별시 동대문구 망우로18길|67|2|1123010900102890002007374||서울특별시 동대문구 망우로18길 67-2|130090|02498||||127.062892028464|37.5870427743676
21606051|만물수리||F|생활서비스|F03|개인/가정용품수리|F03A02|가전제품수리|S95310|가전제품 수리업|26|부산광역시|26470|연제구|2647065000|연산1동|2647010200|연산동|2647010200203120038|1|대지|312|38|부산광역시 연제구 연산동 312-38|264703137020|부산광역시 연제구 연동로|4|1|2647010200103120038014053||부산광역시 연제구 연동로 4-1|611080|47552||1||129.093369516309|35.1886887272335
21789656|부동산타워||L|부동산|L01|부동산중개|L01A01|부동산중개|L68221|부동산 자문 및 중개업|11|서울특별시|11470|양천구|1147052000|목2동|1147010200|목동|1147010200207500004|1|대지|750|4|서울특별시 양천구 목동 750-4|114703114006|서울특별시 양천구 목동중앙본로|36||1147010200107500004020648|목동프라자|서울특별시 양천구 목동중앙본로 36|158050|07975||1||126.869301096459|37.5395835346876
21809068|퀸플라워꽃배달전국|체인본부|D|소매|D02|선물/팬시/기념품|D02A02|꽃집/꽃배달|G47851|화초 및 산식물 소매업|11|서울특별시|11215|광진구|1121574000|중곡1동|1121510100|중곡동|1121510100202570027|1|대지|257|27|서울특별시 광진구 중곡동 257-27|112154112159|서울특별시 광진구 능동로43길|37||1121510100102570027004708||서울특별시 광진구 능동로43길 37|143220|04915||||127.079407607782|37.561646070738
21713884|한국발레하우스||R|학문/교육|R05|학원-음악미술무용|R05A05|학원-무용|P85620|예술 학원|11|서울특별시|11650|서초구|1165061000|방배2동|1165010100|방배동|1165010100209780032|1|대지|978|32|서울특별시 서초구 방배동 978-32|116503121021|서울특별시 서초구 효령로|81||1165010100109780032013071|한국발레하우스|서울특별시 서초구 효령로 81|137060|06688||1||126.993085714414|37.4802884896971
21626465|한국귀금속도매상가||D|소매|D26|시계/귀금속소매|D26A01|시계/귀금속|G47830|시계 및 귀금속 소매업|26|부산광역시|26230|부산진구|2623077000|범천1동|2623010400|범천동|2623010400207270006|1|대지|727|6|부산광역시 부산진구 범천동 727-6|262304187650|부산광역시 부산진구 골드테마길|25||2623010400107270006018976||부산광역시 부산진구 골드테마길 25|614020|47365||1||129.059944058077|35.1428166389927
21775614|아인피아노||R|학문/교육|R05|학원-음악미술무용|R05A02|피아노/바이올린/기타|P85620|예술 학원|11|서울특별시|11410|서대문구|1141055500|북아현동|1141011000|북아현동|1141011000201090000|1|대지|109||서울특별시 서대문구 북아현동 109|114104136221|서울특별시 서대문구 신촌로37길|17|2|1141011000101090000028142||서울특별시 서대문구 신촌로37길 17-2|120820|03757||1||126.957270486337|37.5580445399383
21775826|우리공인중개사||L|부동산|L01|부동산중개|L01A01|부동산중개|L68221|부동산 자문 및 중개업|11|서울특별시|11380|은평구|1138053000|불광2동|1138010300|불광동|1138010300204840088|1|대지|484|88|서울특별시 은평구 불광동 484-88|113804133330|서울특별시 은평구 통일로88길|12||1138010300104840088036521||서울특별시 은평구 통일로88길 12|122040|03341||1||126.921076396514|37.6238101419824
21795682|일진건설인력공급||F|생활서비스|F05|인력/고용/용역알선|F05A02|인력공급/고용알선|||11|서울특별시|11290|성북구|1129076000|장위1동|1129013800|장위동|1129013800202330249|1|대지|233|249|서울특별시 성북구 장위동 233-249|112903107013|서울특별시 성북구 장위로|88||1129013800102330249013527||서울특별시 성북구 장위로 88|136140|02745||||127.046234918839|37.6137603813873
21796046|메카부동산||L|부동산|L01|부동산중개|L01A01|부동산중개|L68221|부동산 자문 및 중개업|11|서울특별시|11380|은평구|1138051000|녹번동|1138010200|녹번동|1138010200200350021|1|대지|35|21|서울특별시 은평구 녹번동 35-21|113803000008|서울특별시 은평구 통일로|635||1138010200100350021043466|녹번동메카오피스텔|서울특별시 은평구 통일로 635|122827|03382||||126.934608927672|37.6034977199038
21843567|대명인쇄사||F|생활서비스|F12|광고/인쇄|F12A01|인쇄종합|C18119|기타 인쇄업|11|서울특별시|11560|영등포구|1156060500|문래동|1156011900|문래동1가|1156011900200600001|1|대지|60|1|서울특별시 영등포구 문래동1가 60-1|115604154053|서울특별시 영등포구 경인로78길|3|10|1156011900100600001000001|대명사옥|서울특별시 영등포구 경인로78길 3-10|150091|07371||2||126.895001817398|37.5117413823695
21791357|삼천리주차장||F|생활서비스|F14|자동차/이륜차|F14A07|주차장운영|H52915|주차장 운영업|11|서울특별시|11380|은평구|1138065000|수색동|1138010100|수색동|1138010100200720001|1|대지|72|1|서울특별시 은평구 수색동 72-1|113803005054|서울특별시 은평구 수색로|245||1138010100100720001009867||서울특별시 은평구 수색로 245|122873|03504||1||126.896948642628|37.5807701034943
21791595|성래||F|생활서비스|F15|주택수리|F15A05|가스설비|F42201|배관 및 냉·난방 공사업|11|서울특별시|11410|서대문구|1141055500|북아현동|1141011000|북아현동|1141011000210090000|1|대지|1009||서울특별시 서대문구 북아현동 1009|114104136321|서울특별시 서대문구 이화여대8길|62||1141011000110090000027014|두산아파트|서울특별시 서대문구 이화여대8길 62|120795|03769||1||126.950716393779|37.5597164708192
21714259|시너지텔레콤||D|소매|D18|사진/광학/정밀기기소매|D18A02|핸드폰소매|G47312|통신기기 소매업|11|서울특별시|11305|강북구|1130554500|송중동|1130510100|미아동|1130510100200520001|1|대지|52|1|서울특별시 강북구 미아동 52-1|113054124468|서울특별시 강북구 월계로7나길|4||1130510100100520001028348|방천프라자|서울특별시 강북구 월계로7나길 4|142100|01218||1||127.033695359367|37.6129465458575
21715033|라코스테광복점|광복점|D|소매|D05|의복의류|D05A02|캐쥬얼/스포츠의류|G47416|셔츠 및 기타 의복 소매업|26|부산광역시|26110|중구|2611057000|광복동|2611013400|광복동2가|2611013400200210000|1|대지|21||부산광역시 중구 광복동2가 21|261103125001|부산광역시 중구 광복로|71||2611013400100210000000537||부산광역시 중구 광복로 71|600032|48952||1||129.032866377688|35.0989449570131
22223418|홍성카인테리어||D|소매|D23|자동차/자동차용품|D23A07|자동차장식품판매|G45219|기타 자동차신품 부품 및 내장품 판매업|26|부산광역시|26260|동래구|2626074000|안락1동|2626010200|안락동|2626010200204190002|1|대지|419|2|부산광역시 동래구 안락동 419-2|262603130020|부산광역시 동래구 충렬사로|36|1|2626010200104190002022556||부산광역시 동래구 충렬사로 36-1|607100|47754||1||129.097988590167|35.2023028880304
22223675|하나이엔티||D|소매|D07|가정/주방/인테리어|D07A10|조명기구/전기용품|G47591|전기용품 및 조명장치 소매업|26|부산광역시|26470|연제구|2647069000|연산5동|2647010200|연산동|2647010200207060010|1|대지|706|10|부산광역시 연제구 연산동 706-10|264704211360|부산광역시 연제구 중앙대로1076번길|26||2647010200107060010020157||부산광역시 연제구 중앙대로1076번길 26|611080|47596||||129.081296314322|35.1832445871871
22149076|컴119||F|생활서비스|F03|개인/가정용품수리|F03A07|컴퓨터수리|S95121|컴퓨터 및 사무용 기기 수리업|26|부산광역시|26320|북구|2632051000|구포1동|2632010500|구포동|2632010500212060012|1|대지|1206|12|부산광역시 북구 구포동 1206-12|263203132019|부산광역시 북구 팽나무로|32||2632010500112060012008519|일성빌라|부산광역시 북구 팽나무로 32|616090|46598||1||129.007730251327|35.2050707546119
22149655|꿈나무종합팻트||D|소매|D09|애견/애완/동물|D09A01|애견/애완/동물사육판매|G47852|애완용 동물 및 관련용품 소매업|26|부산광역시|26440|강서구|2644055000|가락동|2644010700|죽동동|2644010700205360678|1|대지|536|678|부산광역시 강서구 죽동동 536-678|264404208367|부산광역시 강서구 봉죽길243번길|62||2644010700105360680012231||부산광역시 강서구 봉죽길243번길 62|618320|46708||||128.887506148496|35.1848106562151
21859520|새롬성형외과||S|의료|S01|병원|S01B08|정형/성형외과|Q86201|일반 의원|11|서울특별시|11560|영등포구|1156053500|영등포동|1156010500|영등포동4가|1156010500204250037|1|대지|425|37|서울특별시 영등포구 영등포동4가 425-37|115603000028|서울특별시 영등포구 경인로|835||1156010500104250037035858||서울특별시 영등포구 경인로 835|150034|07305||||126.905646844423|37.5163096686555
21691813|김한규치과의원||S|의료|S01|병원|S01B04|치과의원|Q86202|치과 의원|26|부산광역시|26110|중구|2611051000|중앙동|2611010700|중앙동4가|2611010700200840002|1|대지|84|2|부산광역시 중구 중앙동4가 84-2|261104175281|부산광역시 중구 충장대로9번길|23|2|2611010700100840002003806||부산광역시 중구 충장대로9번길 23-2|600816|48938||2||129.037516712125|35.107594769458
21988997|지리산광천수동구|진구대리점|D|소매|D01|음/식료품소매|D01A19|생수판매|G47221|음료 소매업|26|부산광역시|26170|동구|2617064500|좌천동|2617010300|좌천동|2617010300208510008|1|대지|851|8|부산광역시 동구 좌천동 851-8|261703127036|부산광역시 동구 좌천로|26||2617010300108510008018743||부산광역시 동구 좌천로 26|601050|48771||||129.047463634737|35.1340013422284
21940786|파사드통상||D|소매|D21|철물/난방/건설자재소매|D21A06|철물/건설자재소매|G47511|철물 및 난방용구 소매업|11|서울특별시|11440|마포구|1144059000|용강동|1144010600|토정동|1144010600201380000|1|대지|138||서울특별시 마포구 토정동 138|114404139598|서울특별시 마포구 토정로32길|11||1144010600101380000004156|한강삼성아파트|서울특별시 마포구 토정로32길 11|121060|04164||||126.940947302284|37.5398063371614
21880741|대신건축||D|소매|D07|가정/주방/인테리어|D07A01|인테리어/욕실용품/커튼|G47599|그외 기타 분류안된 가정용품 소매업|11|서울특별시|11500|강서구|1150063000|방화1동|1150010900|방화동|1150010900208840000|1|대지|884||서울특별시 강서구 방화동 884|115004145335|서울특별시 강서구 방화대로40길|66||1150010900108840000005115|태승훼미리아파트|서울특별시 강서구 방화대로40길 66|157220|07597||||126.819964669663|37.571249578594
21989209|장수지공인중개사사무소||L|부동산|L01|부동산중개|L01A01|부동산중개|L68221|부동산 자문 및 중개업|26|부산광역시|26230|부산진구|2623070000|당감4동|2623010900|당감동|2623010900207600010|1|대지|760|10|부산광역시 부산진구 당감동 760-10|262303129007|부산광역시 부산진구 당감서로|101||2623010900107600010013979||부산광역시 부산진구 당감서로 101|614100|47146||1||129.035468038954|35.1684566115943
21990033|최시열한의원||S|의료|S01|병원|S01B06|한의원|Q86203|한의원|26|부산광역시|26230|부산진구|2623077000|범천1동|2623010400|범천동|2623010400208700021|1|대지|870|21|부산광역시 부산진구 범천동 870-21|262302000010|부산광역시 부산진구 중앙대로|611||2623010400108700021039585||부산광역시 부산진구 중앙대로 611|614020|47351||3||129.058533132809|35.147417068562
22044119|런던빠||Q|음식|Q09|유흥주점|Q09A06|관광/유흥주점|I56211|일반유흥 주점업|26|부산광역시|26170|동구|2617052000|초량2동|2617010100|초량동|2617010100212070016|1|대지|1207|16|부산광역시 동구 초량동 1207-16|261704006002|부산광역시 동구 대영로243번길|92||2617010100112070016012264||부산광역시 동구 대영로243번길 92|601010|48816||1||129.039596590806|35.1158968811307
